Date,Close/Last,Volume,Open,High,Low
10/08/2025,31.36,N/A,29.39,33.46,31.14
10/07/2025,29.54,N/A,33.40,30.51,29.37
10/06/2025,33.40,N/A,34.91,34.56,33.09
10/05/2025,34.98,N/A,34.99,35.35,34.61
10/04/2025,35.20,N/A,30.25,36.46,34.27
10/03/2025,30.26,N/A,32.02,32.08,30.10
10/02/2025,32.09,N/A,30.17,33.12,31.42
10/01/2025,30.99,N/A,22.32,32.82,29.64
09/30/2025,22.37,N/A,22.71,22.70,22.18
09/29/2025,22.68,N/A,21.66,22.98,22.46
09/28/2025,21.67,N/A,20.79,21.82,21.25
09/27/2025,20.91,N/A,20.59,21.19,20.53
09/26/2025,21.02,N/A,20.28,21.06,20.53
09/25/2025,20.26,N/A,20.89,20.42,20.11
09/24/2025,20.81,N/A,20.94,21.17,20.74
09/23/2025,20.94,N/A,20.98,21.33,20.89
09/22/2025,21.00,N/A,21.86,21.09,20.64
09/21/2025,21.91,N/A,23.23,23.01,21.72
09/20/2025,23.18,N/A,23.12,23.31,23.14
09/19/2025,23.14,N/A,24.09,23.24,23.01
09/18/2025,24.12,N/A,24.14,24.68,24.05
09/17/2025,24.11,N/A,23.39,24.15,23.87
09/16/2025,23.45,N/A,23.15,23.73,23.44
09/15/2025,23.20,N/A,24.33,23.33,23.13
09/14/2025,24.29,N/A,24.82,24.47,23.96
09/13/2025,25.25,N/A,24.87,25.57,24.76
09/12/2025,24.99,N/A,24.62,25.15,24.89
09/11/2025,24.59,N/A,24.91,24.85,24.57
09/10/2025,24.91,N/A,24.79,24.96,24.51
09/09/2025,25.28,N/A,25.25,25.63,24.93
09/08/2025,25.24,N/A,25.37,25.50,24.93
09/07/2025,25.35,N/A,23.89,25.43,24.47
09/06/2025,23.82,N/A,24.00,23.89,23.63
09/05/2025,23.93,N/A,23.50,24.09,23.92
09/04/2025,23.53,N/A,23.77,23.53,23.23
09/03/2025,23.78,N/A,23.73,24.09,23.68
09/02/2025,23.74,N/A,23.15,23.77,23.15
09/01/2025,23.15,N/A,23.05,23.18,22.67
08/31/2025,23.01,N/A,24.39,23.61,22.94
08/30/2025,24.39,N/A,22.73,24.85,23.95
08/29/2025,22.73,N/A,23.53,22.79,22.34
08/28/2025,23.59,N/A,23.66,23.62,23.22
